id,laminate_id,finish_number,finish_name,collection,variant,sku_code,grain,product_type,manufacturer,region,texture_code,texture_name,texture_premium,grade_code,thickness_in,thickness_mm,size_4x8,size_5x8,size_4x10,size_4x12,size_5x12,size_5x10,texture_description,grade_description,notes
1426,298,5786,Ashwood Oak,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,20,.027,.7,1,0,0,0,0,0,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Vertical Postforming Grade (VGP). Outside and inside radii to 1/2"" (12.7mm). A forming grade designed for vertical or light duty horizontal interior applications requiring radiused edges. Thinner than Grade 12; excellent for postformed radii. When using Grade 20, finished panel widths should not exceed 24"" (610mm) maximum, unless the adhesive system is a rigid rod adhesive like PVA (wood glue). Contact adhesive is not recommended for Grade 20 panels wider than 24"" (610mm).",
1427,298,5786,Ashwood Oak,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,32,.029,.7,1,0,0,0,0,1,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Fire-Rated Vertical Grade (VGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Slightly thinner than Grade 50. Available on selected Fire-Rated Laminate items.",MTO quantity rules apply. Available on select colors that come standard in the finish/texture
1428,298,5786,Ashwood Oak,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,50,.045,1.1,1,0,0,0,0,1,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Fire-Rated General Purpose Grade (HGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings in order to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Available on selected Fire-Rated Laminate items.",8-sheet minimum. Available on select colors that come standard in the finish/texture
1429,299,5787,Taupe Walnut,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,12,.035,.9,1,0,0,0,1,0,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Horizontal Postforming Grade (HGP). Outside radius to 5/8"" (15.9mm) and cove radius to 3/16"" (4.8mm). Postformable to permit bending on suitable commercial postforming equipment. Use whenever forming is desired for decorative or functional purposes in interior applications. Optimum postforming temperature is 325°F (163°C).",
1430,299,5787,Taupe Walnut,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,20,.027,.7,1,0,0,0,0,0,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Vertical Postforming Grade (VGP). Outside and inside radii to 1/2"" (12.7mm). A forming grade designed for vertical or light duty horizontal interior applications requiring radiused edges. Thinner than Grade 12; excellent for postformed radii. When using Grade 20, finished panel widths should not exceed 24"" (610mm) maximum, unless the adhesive system is a rigid rod adhesive like PVA (wood glue). Contact adhesive is not recommended for Grade 20 panels wider than 24"" (610mm).",
1431,299,5787,Taupe Walnut,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,32,.029,.7,1,0,0,0,0,1,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Fire-Rated Vertical Grade (VGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Slightly thinner than Grade 50. Available on selected Fire-Rated Laminate items.",MTO quantity rules apply. Available on select colors that come standard in the finish/texture
1432,299,5787,Taupe Walnut,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,50,.045,1.1,1,0,0,0,0,1,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Fire-Rated General Purpose Grade (HGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings in order to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Available on selected Fire-Rated Laminate items.",8-sheet minimum. Available on select colors that come standard in the finish/texture
1433,300,5788,Hazel Walnut,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,12,.035,.9,1,0,0,0,1,0,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Horizontal Postforming Grade (HGP). Outside radius to 5/8"" (15.9mm) and cove radius to 3/16"" (4.8mm). Postformable to permit bending on suitable commercial postforming equipment. Use whenever forming is desired for decorative or functional purposes in interior applications. Optimum postforming temperature is 325°F (163°C).",
1434,300,5788,Hazel Walnut,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,20,.027,.7,1,0,0,0,0,0,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Vertical Postforming Grade (VGP). Outside and inside radii to 1/2"" (12.7mm). A forming grade designed for vertical or light duty horizontal interior applications requiring radiused edges. Thinner than Grade 12; excellent for postformed radii. When using Grade 20, finished panel widths should not exceed 24"" (610mm) maximum, unless the adhesive system is a rigid rod adhesive like PVA (wood glue). Contact adhesive is not recommended for Grade 20 panels wider than 24"" (610mm).",
1435,300,5788,Hazel Walnut,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,32,.029,.7,1,0,0,0,0,1,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Fire-Rated Vertical Grade (VGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Slightly thinner than Grade 50. Available on selected Fire-Rated Laminate items.",MTO quantity rules apply. Available on select colors that come standard in the finish/texture
1436,300,5788,Hazel Walnut,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,50,.045,1.1,1,0,0,0,0,1,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Fire-Rated General Purpose Grade (HGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings in order to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Available on selected Fire-Rated Laminate items.",8-sheet minimum. Available on select colors that come standard in the finish/texture
1437,301,5789,Clove Spice Cherry,Woodgrains,,,1,Laminate,Formica,NA,43,Artisan,0,12,.035,.9,1,0,1,0,1,0,"A look reminiscent of the hand-rubbed, oiled texture used by craftsmen to produce fine wood surfaces. Recommended for horizontal or vertical interior application. Available on selected colors. Non directional texture.","Horizontal Postforming Grade (HGP). Outside radius to 5/8"" (15.9mm) and cove radius to 3/16"" (4.8mm). Postformable to permit bending on suitable commercial postforming equipment. Use whenever forming is desired for decorative or functional purposes in interior applications. Optimum postforming temperature is 325°F (163°C).",
1438,301,5789,Clove Spice Cherry,Woodgrains,,,1,Laminate,Formica,NA,43,Artisan,0,20,.027,.7,1,0,0,0,0,0,"A look reminiscent of the hand-rubbed, oiled texture used by craftsmen to produce fine wood surfaces. Recommended for horizontal or vertical interior application. Available on selected colors. Non directional texture.","Vertical Postforming Grade (VGP). Outside and inside radii to 1/2"" (12.7mm). A forming grade designed for vertical or light duty horizontal interior applications requiring radiused edges. Thinner than Grade 12; excellent for postformed radii. When using Grade 20, finished panel widths should not exceed 24"" (610mm) maximum, unless the adhesive system is a rigid rod adhesive like PVA (wood glue). Contact adhesive is not recommended for Grade 20 panels wider than 24"" (610mm).",
1439,301,5789,Clove Spice Cherry,Woodgrains,,,1,Laminate,Formica,NA,43,Artisan,0,32,.029,.7,1,0,0,0,0,1,"A look reminiscent of the hand-rubbed, oiled texture used by craftsmen to produce fine wood surfaces. Recommended for horizontal or vertical interior application. Available on selected colors. Non directional texture.","Fire-Rated Vertical Grade (VGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Slightly thinner than Grade 50. Available on selected Fire-Rated Laminate items.",MTO quantity rules apply. Available on select colors that come standard in the finish/texture
1440,301,5789,Clove Spice Cherry,Woodgrains,,,1,Laminate,Formica,NA,43,Artisan,0,50,.045,1.1,1,0,0,0,0,1,"A look reminiscent of the hand-rubbed, oiled texture used by craftsmen to produce fine wood surfaces. Recommended for horizontal or vertical interior application. Available on selected colors. Non directional texture.","Fire-Rated General Purpose Grade (HGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings in order to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Available on selected Fire-Rated Laminate items.",8-sheet minimum. Available on select colors that come standard in the finish/texture
1441,302,5790,Nut Brown Cherry,Woodgrains,,,1,Laminate,Formica,NA,43,Artisan,0,12,.035,.9,1,0,1,0,1,0,"A look reminiscent of the hand-rubbed, oiled texture used by craftsmen to produce fine wood surfaces. Recommended for horizontal or vertical interior application. Available on selected colors. Non directional texture.","Horizontal Postforming Grade (HGP). Outside radius to 5/8"" (15.9mm) and cove radius to 3/16"" (4.8mm). Postformable to permit bending on suitable commercial postforming equipment. Use whenever forming is desired for decorative or functional purposes in interior applications. Optimum postforming temperature is 325°F (163°C).",
1442,302,5790,Nut Brown Cherry,Woodgrains,,,1,Laminate,Formica,NA,43,Artisan,0,20,.027,.7,1,0,0,0,0,0,"A look reminiscent of the hand-rubbed, oiled texture used by craftsmen to produce fine wood surfaces. Recommended for horizontal or vertical interior application. Available on selected colors. Non directional texture.","Vertical Postforming Grade (VGP). Outside and inside radii to 1/2"" (12.7mm). A forming grade designed for vertical or light duty horizontal interior applications requiring radiused edges. Thinner than Grade 12; excellent for postformed radii. When using Grade 20, finished panel widths should not exceed 24"" (610mm) maximum, unless the adhesive system is a rigid rod adhesive like PVA (wood glue). Contact adhesive is not recommended for Grade 20 panels wider than 24"" (610mm).",
1443,302,5790,Nut Brown Cherry,Woodgrains,,,1,Laminate,Formica,NA,43,Artisan,0,32,.029,.7,1,0,0,0,0,1,"A look reminiscent of the hand-rubbed, oiled texture used by craftsmen to produce fine wood surfaces. Recommended for horizontal or vertical interior application. Available on selected colors. Non directional texture.","Fire-Rated Vertical Grade (VGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Slightly thinner than Grade 50. Available on selected Fire-Rated Laminate items.",MTO quantity rules apply. Available on select colors that come standard in the finish/texture
1444,302,5790,Nut Brown Cherry,Woodgrains,,,1,Laminate,Formica,NA,43,Artisan,0,50,.045,1.1,1,0,0,0,0,1,"A look reminiscent of the hand-rubbed, oiled texture used by craftsmen to produce fine wood surfaces. Recommended for horizontal or vertical interior application. Available on selected colors. Non directional texture.","Fire-Rated General Purpose Grade (HGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings in order to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Available on selected Fire-Rated Laminate items.",8-sheet minimum. Available on select colors that come standard in the finish/texture
1445,303,5791,Grayed Oak,Woodgrains,,,1,Laminate,Formica,NA,26,Oiled Wood,1,12,.035,.9,1,0,0,0,1,0,"A low luster, natural finish, the Oiled Wood texture has delicate open-pore ticking in a casual, non-linear layout. Recommended for horizontal or vertical interior applications.","Horizontal Postforming Grade (HGP). Outside radius to 5/8"" (15.9mm) and cove radius to 3/16"" (4.8mm). Postformable to permit bending on suitable commercial postforming equipment. Use whenever forming is desired for decorative or functional purposes in interior applications. Optimum postforming temperature is 325°F (163°C).",
1446,303,5791,Grayed Oak,Woodgrains,,,1,Laminate,Formica,NA,26,Oiled Wood,1,20,.027,.7,1,0,0,0,0,0,"A low luster, natural finish, the Oiled Wood texture has delicate open-pore ticking in a casual, non-linear layout. Recommended for horizontal or vertical interior applications.","Vertical Postforming Grade (VGP). Outside and inside radii to 1/2"" (12.7mm). A forming grade designed for vertical or light duty horizontal interior applications requiring radiused edges. Thinner than Grade 12; excellent for postformed radii. When using Grade 20, finished panel widths should not exceed 24"" (610mm) maximum, unless the adhesive system is a rigid rod adhesive like PVA (wood glue). Contact adhesive is not recommended for Grade 20 panels wider than 24"" (610mm).",
1447,303,5791,Grayed Oak,Woodgrains,,,1,Laminate,Formica,NA,26,Oiled Wood,1,32,.029,.7,1,0,0,0,0,1,"A low luster, natural finish, the Oiled Wood texture has delicate open-pore ticking in a casual, non-linear layout. Recommended for horizontal or vertical interior applications.","Fire-Rated Vertical Grade (VGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Slightly thinner than Grade 50. Available on selected Fire-Rated Laminate items.",MTO quantity rules apply. Available on select colors that come standard in the finish/texture
1448,303,5791,Grayed Oak,Woodgrains,,,1,Laminate,Formica,NA,26,Oiled Wood,1,50,.045,1.1,1,0,0,0,0,1,"A low luster, natural finish, the Oiled Wood texture has delicate open-pore ticking in a casual, non-linear layout. Recommended for horizontal or vertical interior applications.","Fire-Rated General Purpose Grade (HGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings in order to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Available on selected Fire-Rated Laminate items.",8-sheet minimum. Available on select colors that come standard in the finish/texture
1449,304,5792,Inked Oak,Woodgrains,,,1,Laminate,Formica,NA,26,Oiled Wood,1,12,.035,.9,1,0,0,0,1,0,"A low luster, natural finish, the Oiled Wood texture has delicate open-pore ticking in a casual, non-linear layout. Recommended for horizontal or vertical interior applications.","Horizontal Postforming Grade (HGP). Outside radius to 5/8"" (15.9mm) and cove radius to 3/16"" (4.8mm). Postformable to permit bending on suitable commercial postforming equipment. Use whenever forming is desired for decorative or functional purposes in interior applications. Optimum postforming temperature is 325°F (163°C).",
1450,304,5792,Inked Oak,Woodgrains,,,1,Laminate,Formica,NA,26,Oiled Wood,1,20,.027,.7,1,0,0,0,0,0,"A low luster, natural finish, the Oiled Wood texture has delicate open-pore ticking in a casual, non-linear layout. Recommended for horizontal or vertical interior applications.","Vertical Postforming Grade (VGP). Outside and inside radii to 1/2"" (12.7mm). A forming grade designed for vertical or light duty horizontal interior applications requiring radiused edges. Thinner than Grade 12; excellent for postformed radii. When using Grade 20, finished panel widths should not exceed 24"" (610mm) maximum, unless the adhesive system is a rigid rod adhesive like PVA (wood glue). Contact adhesive is not recommended for Grade 20 panels wider than 24"" (610mm).",
1451,304,5792,Inked Oak,Woodgrains,,,1,Laminate,Formica,NA,26,Oiled Wood,1,32,.029,.7,1,0,0,0,0,1,"A low luster, natural finish, the Oiled Wood texture has delicate open-pore ticking in a casual, non-linear layout. Recommended for horizontal or vertical interior applications.","Fire-Rated Vertical Grade (VGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Slightly thinner than Grade 50. Available on selected Fire-Rated Laminate items.",MTO quantity rules apply. Available on select colors that come standard in the finish/texture
1452,304,5792,Inked Oak,Woodgrains,,,1,Laminate,Formica,NA,26,Oiled Wood,1,50,.045,1.1,1,0,0,0,0,1,"A low luster, natural finish, the Oiled Wood texture has delicate open-pore ticking in a casual, non-linear layout. Recommended for horizontal or vertical interior applications.","Fire-Rated General Purpose Grade (HGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings in order to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Available on selected Fire-Rated Laminate items.",8-sheet minimum. Available on select colors that come standard in the finish/texture
1453,305,5793,Buff Elm,Woodgrains,,,1,Laminate,Formica,NA,43,Artisan,0,12,.035,.9,1,0,1,0,1,0,"A look reminiscent of the hand-rubbed, oiled texture used by craftsmen to produce fine wood surfaces. Recommended for horizontal or vertical interior application. Available on selected colors. Non directional texture.","Horizontal Postforming Grade (HGP). Outside radius to 5/8"" (15.9mm) and cove radius to 3/16"" (4.8mm). Postformable to permit bending on suitable commercial postforming equipment. Use whenever forming is desired for decorative or functional purposes in interior applications. Optimum postforming temperature is 325°F (163°C).",
1454,305,5793,Buff Elm,Woodgrains,,,1,Laminate,Formica,NA,43,Artisan,0,20,.027,.7,1,0,0,0,0,0,"A look reminiscent of the hand-rubbed, oiled texture used by craftsmen to produce fine wood surfaces. Recommended for horizontal or vertical interior application. Available on selected colors. Non directional texture.","Vertical Postforming Grade (VGP). Outside and inside radii to 1/2"" (12.7mm). A forming grade designed for vertical or light duty horizontal interior applications requiring radiused edges. Thinner than Grade 12; excellent for postformed radii. When using Grade 20, finished panel widths should not exceed 24"" (610mm) maximum, unless the adhesive system is a rigid rod adhesive like PVA (wood glue). Contact adhesive is not recommended for Grade 20 panels wider than 24"" (610mm).",
1455,305,5793,Buff Elm,Woodgrains,,,1,Laminate,Formica,NA,43,Artisan,0,32,.029,.7,1,0,0,0,0,1,"A look reminiscent of the hand-rubbed, oiled texture used by craftsmen to produce fine wood surfaces. Recommended for horizontal or vertical interior application. Available on selected colors. Non directional texture.","Fire-Rated Vertical Grade (VGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Slightly thinner than Grade 50. Available on selected Fire-Rated Laminate items.",MTO quantity rules apply. Available on select colors that come standard in the finish/texture
1456,305,5793,Buff Elm,Woodgrains,,,1,Laminate,Formica,NA,43,Artisan,0,50,.045,1.1,1,0,0,0,0,1,"A look reminiscent of the hand-rubbed, oiled texture used by craftsmen to produce fine wood surfaces. Recommended for horizontal or vertical interior application. Available on selected colors. Non directional texture.","Fire-Rated General Purpose Grade (HGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings in order to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Available on selected Fire-Rated Laminate items.",8-sheet minimum. Available on select colors that come standard in the finish/texture
1457,306,5794,Beige Elm,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,12,.035,.9,1,0,0,0,1,0,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Horizontal Postforming Grade (HGP). Outside radius to 5/8"" (15.9mm) and cove radius to 3/16"" (4.8mm). Postformable to permit bending on suitable commercial postforming equipment. Use whenever forming is desired for decorative or functional purposes in interior applications. Optimum postforming temperature is 325°F (163°C).",
1458,306,5794,Beige Elm,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,20,.027,.7,1,0,0,0,0,0,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Vertical Postforming Grade (VGP). Outside and inside radii to 1/2"" (12.7mm). A forming grade designed for vertical or light duty horizontal interior applications requiring radiused edges. Thinner than Grade 12; excellent for postformed radii. When using Grade 20, finished panel widths should not exceed 24"" (610mm) maximum, unless the adhesive system is a rigid rod adhesive like PVA (wood glue). Contact adhesive is not recommended for Grade 20 panels wider than 24"" (610mm).",
1459,306,5794,Beige Elm,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,32,.029,.7,1,0,0,0,0,1,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Fire-Rated Vertical Grade (VGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Slightly thinner than Grade 50. Available on selected Fire-Rated Laminate items.",MTO quantity rules apply. Available on select colors that come standard in the finish/texture
1460,306,5794,Beige Elm,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,50,.045,1.1,1,0,0,0,0,1,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Fire-Rated General Purpose Grade (HGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings in order to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Available on selected Fire-Rated Laminate items.",8-sheet minimum. Available on select colors that come standard in the finish/texture
1461,307,5795,Camel Elm,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,12,.035,.9,1,0,0,0,1,0,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Horizontal Postforming Grade (HGP). Outside radius to 5/8"" (15.9mm) and cove radius to 3/16"" (4.8mm). Postformable to permit bending on suitable commercial postforming equipment. Use whenever forming is desired for decorative or functional purposes in interior applications. Optimum postforming temperature is 325°F (163°C).",
1462,307,5795,Camel Elm,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,20,.027,.7,1,0,0,0,0,0,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Vertical Postforming Grade (VGP). Outside and inside radii to 1/2"" (12.7mm). A forming grade designed for vertical or light duty horizontal interior applications requiring radiused edges. Thinner than Grade 12; excellent for postformed radii. When using Grade 20, finished panel widths should not exceed 24"" (610mm) maximum, unless the adhesive system is a rigid rod adhesive like PVA (wood glue). Contact adhesive is not recommended for Grade 20 panels wider than 24"" (610mm).",
1463,307,5795,Camel Elm,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,32,.029,.7,1,0,0,0,0,1,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Fire-Rated Vertical Grade (VGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Slightly thinner than Grade 50. Available on selected Fire-Rated Laminate items.",MTO quantity rules apply. Available on select colors that come standard in the finish/texture
1464,307,5795,Camel Elm,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,50,.045,1.1,1,0,0,0,0,1,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Fire-Rated General Purpose Grade (HGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings in order to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Available on selected Fire-Rated Laminate items.",8-sheet minimum. Available on select colors that come standard in the finish/texture
1465,308,5796,Graphite Elm,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,12,.035,.9,1,0,0,0,1,0,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Horizontal Postforming Grade (HGP). Outside radius to 5/8"" (15.9mm) and cove radius to 3/16"" (4.8mm). Postformable to permit bending on suitable commercial postforming equipment. Use whenever forming is desired for decorative or functional purposes in interior applications. Optimum postforming temperature is 325°F (163°C).",
1466,308,5796,Graphite Elm,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,20,.027,.7,1,0,0,0,0,0,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Vertical Postforming Grade (VGP). Outside and inside radii to 1/2"" (12.7mm). A forming grade designed for vertical or light duty horizontal interior applications requiring radiused edges. Thinner than Grade 12; excellent for postformed radii. When using Grade 20, finished panel widths should not exceed 24"" (610mm) maximum, unless the adhesive system is a rigid rod adhesive like PVA (wood glue). Contact adhesive is not recommended for Grade 20 panels wider than 24"" (610mm).",
1467,308,5796,Graphite Elm,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,32,.029,.7,1,0,0,0,0,1,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Fire-Rated Vertical Grade (VGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Slightly thinner than Grade 50. Available on selected Fire-Rated Laminate items.",MTO quantity rules apply. Available on select colors that come standard in the finish/texture
1468,308,5796,Graphite Elm,Woodgrains,,,1,Laminate,Formica,NA,NG,Natural Grain,1,50,.045,1.1,1,0,0,0,0,1,"An even woodgrain texture featuring a low luster, medium pore design. Recommended for horizontal and vertical interior applications. Available on all Solid Colors and select Woodgrains. Vertical texture.","Fire-Rated General Purpose Grade (HGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings in order to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Available on selected Fire-Rated Laminate items.",8-sheet minimum. Available on select colors that come standard in the finish/texture
1469,309,5883,Pecan Woodline,Woodgrains,,,1,Laminate,Formica,NA,58,Matte,0,12,.035,.9,1,0,0,0,1,0,"A texture that imparts a warm, pleasing effect that enhances the beauty of color and produces a greater clarity and depth. Recommended for horizontal and vertical interior applications. Available on all Solid Colors, Patterns and Woodgrains. Non directional texture.","Horizontal Postforming Grade (HGP). Outside radius to 5/8"" (15.9mm) and cove radius to 3/16"" (4.8mm). Postformable to permit bending on suitable commercial postforming equipment. Use whenever forming is desired for decorative or functional purposes in interior applications. Optimum postforming temperature is 325°F (163°C).",
1470,309,5883,Pecan Woodline,Woodgrains,,,1,Laminate,Formica,NA,58,Matte,0,20,.027,.7,1,0,0,0,0,0,"A texture that imparts a warm, pleasing effect that enhances the beauty of color and produces a greater clarity and depth. Recommended for horizontal and vertical interior applications. Available on all Solid Colors, Patterns and Woodgrains. Non directional texture.","Vertical Postforming Grade (VGP). Outside and inside radii to 1/2"" (12.7mm). A forming grade designed for vertical or light duty horizontal interior applications requiring radiused edges. Thinner than Grade 12; excellent for postformed radii. When using Grade 20, finished panel widths should not exceed 24"" (610mm) maximum, unless the adhesive system is a rigid rod adhesive like PVA (wood glue). Contact adhesive is not recommended for Grade 20 panels wider than 24"" (610mm).",
1471,309,5883,Pecan Woodline,Woodgrains,,,1,Laminate,Formica,NA,58,Matte,0,32,.029,.7,1,0,0,0,1,1,"A texture that imparts a warm, pleasing effect that enhances the beauty of color and produces a greater clarity and depth. Recommended for horizontal and vertical interior applications. Available on all Solid Colors, Patterns and Woodgrains. Non directional texture.","Fire-Rated Vertical Grade (VGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Slightly thinner than Grade 50. Available on selected Fire-Rated Laminate items.",MTO quantity rules apply
1472,309,5883,Pecan Woodline,Woodgrains,,,1,Laminate,Formica,NA,58,Matte,0,50,.045,1.1,1,0,0,0,1,1,"A texture that imparts a warm, pleasing effect that enhances the beauty of color and produces a greater clarity and depth. Recommended for horizontal and vertical interior applications. Available on all Solid Colors, Patterns and Woodgrains. Non directional texture.","Fire-Rated General Purpose Grade (HGF). Intended for use in horizontal and vertical interior applications which require low flame spread ratings in order to conform to building codes. Classified by Underwriters' Laboratories, Inc. and meets most military and marine specifications. Available on selected Fire-Rated Laminate items.",All grade 50 Fire-Rated items require an 8-sheet minimum
